Date,Region,Category,Product,Quantity,Unit_Price,Discount_Percent,Sales_Amount,Profit,Customer_Age,Customer_Rating,Payment_Method,Channel
2024-02-02,North,Clothing,Jeans,9,66.64,15,688.98,182.38,61,3.2,Cash,Online
2024-02-03,Central,Furniture,Shelf,4,247.21,0,1333.18,501.86,28,4.5,E-Wallet,In-Store
2024-02-03,East,Electronics,Tablet,8,468.8,25,3792.3,1254.62,58,4.8,Credit Card,Online
2024-02-03,East,Clothing,T-Shirt,7,48.44,5,434.29,87.74,46,4.0,Credit Card,Online
2024-02-04,East,Electronics,Laptop,10,567.26,0,7628.35,2333.62,53,4.0,Credit Card,Online
2024-02-04,North,Clothing,Jacket,6,77.28,0,623.57,225.88,49,4.0,Credit Card,In-Store
2024-02-04,North,Clothing,Jeans,7,54.67,10,463.16,135.76,40,5.0,E-Wallet,Online
2024-02-05,North,Toys,Puzzle,5,36.16,10,218.26,88.39,30,4.4,Credit Card,Online
2024-02-05,North,Furniture,Sofa,5,353.06,5,2249.29,900.14,40,4.1,Credit Card,Online
2024-02-05,West,Furniture,Table,7,278.01,0,2610.11,571.01,41,4.4,E-Wallet,In-Store
2024-02-06,South,Clothing,Shoes,5,74.85,5,475.58,185.57,50,4.4,Cash,In-Store
2024-02-06,North,Food,Dairy,6,27.17,0,218.09,81.19,18,3.9,Credit Card,Online
2024-02-07,Central,Food,Bakery,3,24.38,5,92.7,29.11,19,3.0,Cash,Online
2024-02-07,Central,Electronics,Laptop,5,547.36,0,3650.46,821.63,41,4.1,Credit Card,Online
2024-02-07,Central,Electronics,Laptop,6,471.02,10,3392.63,863.89,42,4.6,Credit Card,Online
2024-02-08,Central,Toys,Action Figure,7,50.23,0,467.67,205.33,26,4.2,E-Wallet,In-Store
2024-02-08,North,Clothing,Jacket,6,75.84,5,574.95,159.11,42,3.6,E-Wallet,In-Store
2024-02-08,South,Electronics,Tablet,9,397.22,5,4517.01,1463.44,46,3.8,E-Wallet,Online
2024-02-09,West,Electronics,Smartphone,3,360.52,0,1434.23,474.89,35,4.8,E-Wallet,In-Store
2024-02-09,West,Clothing,T-Shirt,4,77.52,5,390.62,108.24,56,2.7,Bank Transfer,Online
2024-02-09,North,Toys,Puzzle,7,50.12,0,465.26,186.54,59,3.4,Bank Transfer,Online
2024-02-10,West,Electronics,Headphones,7,372.48,0,3446.97,705.35,39,4.1,E-Wallet,Online
2024-02-10,North,Toys,Doll,7,48.66,20,360.25,104.0,48,5.0,E-Wallet,Online
2024-02-11,North,Furniture,Sofa,4,308.67,0,1627.19,583.49,18,5.0,E-Wallet,Online
2024-02-11,East,Toys,Doll,8,37.18,5,372.39,111.7,51,4.7,Credit Card,In-Store
2024-02-11,East,Food,Bakery,8,30.98,15,277.67,109.93,57,3.6,Credit Card,Online
2024-02-12,East,Food,Dairy,4,22.46,0,118.01,34.41,24,2.6,Credit Card,Online
2024-02-12,North,Toys,Action Figure,5,50.95,20,267.71,118.58,46,5.0,Bank Transfer,In-Store
2024-02-12,Central,Food,Dairy,3,22.57,0,88.95,32.44,18,3.3,E-Wallet,In-Store
2024-02-13,South,Furniture,Sofa,8,332.05,10,3130.38,823.67,27,4.2,E-Wallet,In-Store
2024-02-13,North,Clothing,T-Shirt,8,54.69,10,515.61,127.87,31,4.0,Credit Card,In-Store
2024-02-14,Central,Food,Snacks,8,26.82,20,224.0,86.64,18,4.1,Cash,In-Store
2024-02-14,Central,Food,Dairy,6,28.55,10,201.18,63.4,34,3.2,Credit Card,In-Store
2024-02-14,Central,Toys,Board Game,7,35.8,5,310.71,98.77,34,5.0,E-Wallet,Online
2024-02-15,West,Furniture,Chair,6,318.13,10,2234.05,769.94,46,3.4,E-Wallet,Online
2024-02-15,West,Clothing,Shoes,4,62.07,0,322.88,126.86,18,4.1,E-Wallet,Online
2024-02-15,East,Toys,Board Game,4,33.42,10,156.46,42.9,46,3.7,Credit Card,Online
2024-02-16,North,Toys,Action Figure,9,48.37,0,564.08,218.25,27,4.5,Credit Card,Online
2024-02-16,South,Furniture,Table,7,290.35,10,2370.4,526.81,21,3.9,Credit Card,In-Store
2024-02-16,South,Clothing,Jeans,11,65.24,10,836.93,266.04,35,3.8,Credit Card,Online
2024-02-17,South,Furniture,Sofa,8,317.22,20,2621.34,609.15,47,5.0,E-Wallet,Online
2024-02-17,West,Clothing,Shoes,11,63.4,5,855.41,322.76,31,3.8,Credit Card,Online
2024-02-18,East,Furniture,Shelf,6,256.08,15,1680.09,417.05,44,5.0,Cash,Online
2024-02-18,North,Toys,Puzzle,7,40.47,0,364.42,153.64,41,3.0,Cash,In-Store
2024-02-18,North,Toys,Board Game,6,41.05,0,316.82,81.83,75,3.7,Cash,In-Store
2024-02-19,West,Electronics,Tablet,5,525.07,5,3196.32,1129.14,33,3.4,Credit Card,In-Store
2024-02-19,North,Food,Dairy,6,30.5,10,211.07,70.18,35,4.1,Bank Transfer,Online
2024-02-19,Central,Furniture,Chair,7,321.75,10,2597.74,1060.65,52,3.0,Cash,Online
2024-02-20,East,Electronics,Laptop,4,379.53,10,1744.25,776.79,37,4.6,E-Wallet,In-Store
2024-02-20,East,Food,Snacks,6,22.96,0,175.87,49.85,41,4.6,Credit Card,Online
2024-02-20,East,Furniture,Table,4,264.74,10,1216.71,368.75,18,5.0,E-Wallet,Online
2024-02-21,West,Clothing,Jacket,3,51.74,0,197.37,58.11,36,4.7,Credit Card,Online
2024-02-21,South,Food,Snacks,7,24.57,0,218.74,84.49,28,4.7,E-Wallet,In-Store
2024-02-22,West,Toys,Board Game,6,36.59,0,278.04,108.48,31,4.5,Cash,In-Store
2024-02-22,East,Electronics,Smartphone,6,409.12,10,2798.05,678.32,41,3.9,Credit Card,Online
2024-02-22,South,Food,Beverages,8,20.68,5,199.09,51.7,37,5.0,Credit Card,Online
2024-02-23,Central,Food,Snacks,8,20.22,0,204.04,74.64,48,4.4,Bank Transfer,In-Store
2024-02-23,West,Toys,Puzzle,9,34.06,10,347.94,101.09,50,5.0,Credit Card,Online
2024-02-23,West,Furniture,Shelf,4,265.83,5,1274.15,309.57,35,5.0,E-Wallet,Online
2024-02-24,Central,Clothing,Jacket,10,60.93,15,650.53,148.19,41,4.4,E-Wallet,Online
2024-02-24,Central,Toys,Puzzle,6,42.21,5,302.22,135.56,18,4.4,Credit Card,Online
2024-02-24,West,Clothing,Shoes,7,52.22,0,459.13,113.24,42,4.7,Credit Card,Online
2024-02-25,West,Furniture,Sofa,3,303.72,25,854.73,309.76,51,5.0,Credit Card,Online
2024-02-25,West,Food,Snacks,9,24.27,0,273.23,73.88,26,2.8,Cash,In-Store
2024-02-26,West,Clothing,Shoes,5,53.5,10,299.84,107.09,47,5.0,Cash,Online
2024-02-26,East,Electronics,Tablet,4,361.54,5,1710.95,510.61,32,4.4,E-Wallet,Online
2024-02-26,West,Electronics,Headphones,8,465.08,0,4633.56,1335.87,30,4.9,E-Wallet,In-Store
2024-02-27,North,Toys,Doll,9,45.71,10,459.1,160.11,56,3.5,E-Wallet,Online
2024-02-27,Central,Furniture,Sofa,11,273.94,0,3736.24,1202.34,37,3.4,Credit Card,In-Store
2024-02-27,Central,Toys,Board Game,5,34.64,20,171.78,46.11,49,4.5,E-Wallet,Online
2024-02-28,North,Toys,Board Game,5,49.74,0,306.99,101.59,18,4.8,Credit Card,In-Store
2024-02-28,West,Toys,Action Figure,4,37.5,5,175.9,78.54,30,3.1,Credit Card,Online
2024-02-28,North,Electronics,Tablet,7,410.31,10,3190.75,1425.55,47,3.8,E-Wallet,In-Store
2024-02-29,South,Electronics,Headphones,11,552.85,0,7472.32,2127.16,39,3.0,E-Wallet,In-Store
2024-02-29,West,Toys,Puzzle,8,48.34,5,451.44,107.53,35,4.4,Credit Card,In-Store
2024-03-01,North,Electronics,Smartphone,4,460.88,20,1803.77,457.58,45,5.0,E-Wallet,In-Store
2024-03-01,West,Furniture,Table,9,313.39,10,3104.62,1156.16,27,3.8,Cash,In-Store
2024-03-01,West,Toys,Doll,5,36.35,5,211.2,70.17,53,4.6,E-Wallet,In-Store
2024-03-02,East,Electronics,Headphones,7,377.62,10,2895.95,1133.65,35,4.2,Credit Card,In-Store
2024-03-02,North,Clothing,Shoes,8,65.2,20,507.98,102.97,27,4.5,Credit Card,In-Store
2024-03-02,South,Toys,Action Figure,2,33.97,0,82.7,31.83,28,3.5,E-Wallet,Online
2024-03-03,East,Toys,Board Game,5,40.99,5,235.85,81.59,36,4.6,E-Wallet,Online
2024-03-03,Central,Furniture,Chair,10,381.07,0,4616.68,1291.37,32,3.8,Cash,Online
2024-03-03,East,Food,Dairy,6,31.91,20,185.56,42.86,44,5.0,E-Wallet,Online
2024-03-04,South,Food,Beverages,3,22.99,10,74.84,32.72,37,3.7,Bank Transfer,In-Store
2024-03-04,East,Furniture,Chair,9,333.62,15,3076.93,1153.07,33,5.0,E-Wallet,Online
2024-03-05,East,Furniture,Sofa,5,311.11,20,1492.93,459.46,42,5.0,E-Wallet,Online
2024-03-05,West,Furniture,Chair,10,371.35,0,4455.04,1316.11,31,5.0,E-Wallet,In-Store
2024-03-05,North,Food,Snacks,5,23.39,0,140.32,60.69,44,3.3,E-Wallet,In-Store
2024-03-06,West,Furniture,Table,5,240.56,0,1435.73,407.72,42,3.2,Credit Card,In-Store
2024-03-06,East,Electronics,Laptop,6,396.58,5,2698.3,858.02,41,4.4,E-Wallet,Online
2024-03-06,Central,Toys,Doll,6,38.99,10,251.33,61.1,33,4.1,Cash,In-Store
2024-03-07,South,Toys,Action Figure,4,38.31,15,154.71,61.03,29,4.6,Credit Card,Online
2024-03-07,East,Clothing,Shoes,9,71.74,0,766.81,307.68,48,5.0,Cash,In-Store
2024-03-08,Central,Clothing,T-Shirt,6,68.42,5,460.76,115.96,45,4.1,Credit Card,Online
2024-03-08,North,Toys,Doll,5,37.99,15,190.77,52.28,24,3.7,Credit Card,Online
2024-03-08,Central,Electronics,Headphones,6,462.99,0,3282.21,827.38,32,4.2,Bank Transfer,In-Store
2024-03-09,West,Food,Snacks,5,21.19,0,124.56,31.7,55,5.0,Credit Card,In-Store
2024-03-09,North,Food,Dairy,7,31.23,10,231.23,98.04,50,4.1,Cash,Online
2024-03-09,South,Electronics,Tablet,4,570.47,5,2547.93,969.12,22,5.0,Credit Card,In-Store
2024-03-10,West,Food,Dairy,6,32.25,20,180.97,69.67,38,4.9,Cash,Online
2024-03-10,North,Furniture,Chair,9,370.28,5,3701.41,800.81,43,4.6,Credit Card,Online
2024-03-10,East,Toys,Board Game,8,35.48,15,282.07,92.56,50,3.7,Cash,In-Store
2024-03-11,South,Toys,Doll,5,32.92,10,172.29,72.75,39,4.0,E-Wallet,In-Store
2024-03-11,East,Electronics,Tablet,8,490.41,0,4562.29,1722.75,44,4.4,Credit Card,In-Store
2024-03-12,North,Food,Bakery,6,31.41,0,217.95,50.57,50,4.0,Credit Card,Online
2024-03-12,Central,Clothing,T-Shirt,5,53.32,0,308.34,73.46,51,5.0,Cash,In-Store
2024-03-12,Central,Clothing,Shoes,4,48.21,0,223.04,50.16,35,4.2,Credit Card,Online
2024-03-13,Central,Food,Snacks,7,30.07,0,242.1,85.43,38,3.5,Credit Card,Online
2024-03-13,West,Clothing,Jacket,3,50.3,10,156.22,45.25,28,4.4,Credit Card,Online
2024-03-13,North,Electronics,Tablet,6,453.08,10,2814.16,1070.66,34,3.8,Cash,In-Store
2024-03-14,West,Electronics,Headphones,6,512.75,10,3167.02,1281.99,32,4.7,E-Wallet,Online
2024-03-14,North,Food,Beverages,5,22.96,0,131.31,58.37,35,3.6,Cash,Online
2024-03-14,North,Clothing,Jacket,9,50.52,10,468.05,184.48,36,5.0,E-Wallet,In-Store
2024-03-15,South,Electronics,Smartphone,3,533.25,5,1728.53,516.67,48,2.8,Credit Card,Online
2024-03-15,East,Electronics,Headphones,7,501.79,20,3196.0,715.74,42,4.0,E-Wallet,In-Store
2024-03-16,West,Furniture,Chair,5,388.27,20,1756.35,731.77,21,4.4,Credit Card,Online
2024-03-16,West,Furniture,Sofa,7,291.65,15,1962.39,432.7,45,3.8,Bank Transfer,In-Store
2024-03-16,South,Electronics,Laptop,3,373.9,10,1141.64,415.16,30,2.3,Credit Card,Online
2024-03-17,South,Food,Snacks,6,29.18,0,196.85,67.58,23,5.0,Bank Transfer,Online
2024-03-17,Central,Toys,Doll,4,42.43,0,190.84,68.47,23,4.7,E-Wallet,In-Store
2024-03-17,South,Toys,Puzzle,8,36.26,15,277.26,96.44,40,3.2,Credit Card,In-Store
2024-03-18,East,Electronics,Smartphone,4,535.89,5,2276.23,876.81,51,3.2,Bank Transfer,Online
2024-03-18,North,Electronics,Tablet,5,405.84,5,2154.82,593.33,35,3.0,Credit Card,Online
2024-03-18,West,Electronics,Tablet,5,418.65,15,1988.82,518.0,50,4.1,E-Wallet,Online
2024-03-19,West,Food,Dairy,7,21.16,10,148.11,36.17,39,5.0,E-Wallet,Online
2024-03-19,North,Furniture,Chair,7,299.91,0,2332.82,850.73,18,3.8,Credit Card,Online
2024-03-20,North,Electronics,Laptop,9,454.26,0,4515.78,1168.88,45,3.7,Credit Card,Online
2024-03-20,West,Electronics,Smartphone,6,475.78,0,3153.12,916.24,30,4.9,Cash,Online
2024-03-20,West,Clothing,Jacket,3,69.27,10,206.58,43.49,27,4.4,E-Wallet,Online
2024-03-21,South,Food,Dairy,10,31.33,5,326.73,112.33,46,4.0,E-Wallet,Online
2024-03-21,Central,Electronics,Tablet,5,390.99,20,1717.06,346.71,39,4.9,E-Wallet,Online
2024-03-21,North,Clothing,Shoes,8,49.63,10,392.32,103.93,37,2.8,Credit Card,In-Store
2024-03-22,South,Toys,Doll,4,32.37,0,141.29,36.16,39,4.5,E-Wallet,In-Store
2024-03-22,Central,Electronics,Smartphone,9,392.31,0,3852.85,1709.02,26,5.0,Bank Transfer,Online
2024-03-22,South,Electronics,Smartphone,3,508.04,5,1579.96,514.52,61,3.1,Credit Card,Online
2024-03-23,East,Clothing,Shoes,3,69.82,20,181.74,57.78,40,4.0,Credit Card,Online
2024-03-23,South,Food,Dairy,6,29.83,0,194.11,85.38,40,2.5,Cash,In-Store
2024-03-24,South,Electronics,Smartphone,3,414.83,15,1140.06,424.07,36,3.9,E-Wallet,In-Store
2024-03-24,Central,Toys,Board Game,10,38.12,0,410.81,86.72,18,3.6,Credit Card,Online
2024-03-24,South,Electronics,Headphones,8,468.71,0,4041.15,1388.02,29,5.0,E-Wallet,In-Store
2024-03-25,Central,Toys,Puzzle,6,33.26,20,171.0,68.97,22,3.9,Bank Transfer,Online
2024-03-25,North,Furniture,Shelf,4,331.67,0,1420.85,457.04,20,4.3,Credit Card,In-Store
2024-03-25,North,Furniture,Chair,5,387.56,10,1867.81,824.75,18,5.0,Cash,Online
2024-03-26,North,Toys,Doll,7,39.22,0,292.13,93.78,29,2.3,Credit Card,Online
2024-03-26,West,Food,Bakery,6,29.41,15,159.62,48.12,38,4.4,Credit Card,Online
2024-03-27,South,Electronics,Headphones,3,472.51,15,1274.04,459.39,19,3.4,Cash,In-Store
2024-03-27,Central,Electronics,Tablet,6,388.76,20,1973.12,511.74,47,3.4,E-Wallet,Online
2024-03-27,East,Furniture,Sofa,7,327.34,0,2422.84,1008.07,41,3.4,Cash,In-Store
2024-03-28,Central,Toys,Board Game,6,38.0,0,239.51,55.2,34,3.7,Bank Transfer,In-Store
2024-03-28,North,Electronics,Tablet,7,367.74,5,2569.12,542.44,66,3.3,Credit Card,Online
2024-03-28,Central,Electronics,Headphones,7,502.86,0,3697.99,1662.95,34,3.8,Cash,In-Store
2024-03-29,West,Food,Dairy,3,30.74,10,86.62,20.73,48,5.0,E-Wallet,Online
2024-03-29,West,Clothing,Jacket,5,58.34,5,289.25,93.56,40,4.5,Credit Card,Online
2024-03-29,West,Furniture,Table,7,298.54,0,2181.18,729.93,56,5.0,Cash,In-Store
2024-03-30,West,Furniture,Sofa,3,373.65,10,1046.06,408.31,52,4.3,E-Wallet,In-Store
2024-03-30,East,Clothing,Jeans,5,72.41,15,319.08,107.9,34,4.8,E-Wallet,Online
2024-03-31,North,Electronics,Smartphone,4,520.86,25,1609.49,341.84,34,5.0,Cash,Online
2024-03-31,North,Food,Dairy,4,23.11,5,90.45,35.94,20,3.2,Cash,Online
2024-03-31,Central,Food,Dairy,4,31.38,0,129.28,52.39,39,5.0,Bank Transfer,Online
2024-04-01,East,Furniture,Table,5,263.16,0,1346.26,524.4,46,3.3,Credit Card,In-Store
2024-04-01,West,Food,Beverages,7,27.83,0,199.35,62.21,37,4.4,Cash,Online
2024-04-01,East,Clothing,Jacket,4,48.86,0,199.98,43.48,56,4.8,E-Wallet,In-Store
2024-04-02,North,Electronics,Headphones,8,504.84,25,3078.29,943.59,39,2.7,Credit Card,In-Store
2024-04-02,North,Clothing,Shoes,4,56.31,0,228.92,89.08,54,3.7,Cash,Online
2024-04-02,West,Toys,Action Figure,4,40.99,0,166.64,56.64,35,4.0,Credit Card,Online
2024-04-03,South,Furniture,Table,12,291.79,0,3534.33,1245.5,22,3.1,E-Wallet,In-Store
2024-04-03,North,Food,Bakery,3,22.16,0,67.1,29.41,29,4.3,E-Wallet,Online
2024-04-04,East,Toys,Action Figure,9,44.44,0,400.96,129.24,37,5.0,Credit Card,Online
2024-04-04,North,Food,Snacks,11,31.02,5,325.02,136.02,28,3.4,Credit Card,Online
2024-04-04,East,Electronics,Smartphone,5,575.79,5,2741.85,656.51,18,5.0,E-Wallet,Online
2024-04-05,South,Electronics,Tablet,6,403.28,0,2409.05,753.45,18,4.4,Credit Card,Online
2024-04-05,West,Electronics,Laptop,6,521.41,0,3114.72,743.95,51,3.0,Cash,Online
2024-04-05,South,Food,Dairy,5,28.3,10,126.81,26.76,43,3.8,Credit Card,In-Store
2024-04-06,East,Toys,Doll,9,38.87,5,328.57,70.38,41,4.2,Credit Card,In-Store
2024-04-06,North,Electronics,Tablet,12,364.3,0,4322.29,1836.51,40,5.0,Credit Card,Online
2024-04-06,North,Toys,Board Game,8,45.8,20,289.79,61.96,30,4.9,Credit Card,Online
2024-04-07,South,Food,Bakery,6,31.82,5,178.07,44.71,48,3.5,Cash,Online
2024-04-07,East,Toys,Action Figure,8,44.64,10,315.59,80.66,18,4.5,E-Wallet,Online
2024-04-08,East,Food,Dairy,5,25.44,20,99.22,42.41,18,2.0,Cash,In-Store
2024-04-08,South,Food,Bakery,6,26.56,5,147.63,59.81,35,4.9,E-Wallet,In-Store
2024-04-08,West,Furniture,Sofa,4,269.94,15,894.84,184.52,39,3.5,Cash,Online
2024-04-09,Central,Food,Dairy,9,29.38,20,204.8,81.24,26,3.4,Credit Card,In-Store
2024-04-09,West,Food,Dairy,3,29.33,0,85.18,34.73,18,3.8,Credit Card,In-Store
2024-04-09,North,Clothing,T-Shirt,8,52.37,20,324.45,116.61,45,3.2,Credit Card,Online
2024-04-10,East,Electronics,Tablet,3,557.55,0,1607.81,356.39,32,3.9,E-Wallet,In-Store
2024-04-10,North,Furniture,Chair,3,280.38,0,808.54,267.59,47,4.9,E-Wallet,Online
2024-04-10,North,Furniture,Shelf,5,387.34,15,1582.39,347.89,54,2.6,Cash,In-Store
2024-04-11,Central,Furniture,Table,7,297.44,20,1589.68,582.48,18,4.2,E-Wallet,Online
2024-04-11,North,Clothing,Jeans,7,53.34,10,320.7,126.15,40,4.0,Credit Card,Online
2024-04-12,East,Food,Beverages,5,24.4,0,115.59,37.7,41,4.5,E-Wallet,In-Store
2024-04-12,East,Electronics,Tablet,9,459.04,5,3718.99,1101.31,47,3.9,E-Wallet,In-Store
2024-04-12,West,Toys,Board Game,9,33.39,10,256.25,90.23,31,4.9,Credit Card,In-Store
2024-04-13,East,Food,Dairy,10,27.23,0,256.14,93.11,38,5.0,Cash,Online
2024-04-13,North,Clothing,T-Shirt,6,65.93,25,279.1,110.38,47,5.0,E-Wallet,In-Store
2024-04-13,South,Food,Snacks,5,29.24,0,137.52,52.43,43,3.5,Cash,Online
2024-04-14,East,Food,Beverages,6,20.36,0,114.12,32.15,58,5.0,Bank Transfer,In-Store
2024-04-14,North,Clothing,T-Shirt,7,64.24,0,419.96,150.15,26,3.1,E-Wallet,In-Store
2024-04-14,South,Furniture,Shelf,4,247.94,5,879.92,378.42,40,4.6,E-Wallet,Online
2024-04-15,North,Furniture,Shelf,7,345.17,10,2016.19,837.65,36,5.0,Cash,Online
2024-04-15,North,Electronics,Laptop,10,372.54,0,3454.04,1232.77,35,5.0,Credit Card,In-Store
2024-04-16,South,Electronics,Laptop,4,565.14,15,1768.53,387.09,45,5.0,Credit Card,In-Store
2024-04-16,North,Furniture,Chair,7,345.31,0,2224.79,790.34,39,3.4,Credit Card,In-Store
2024-04-16,East,Toys,Puzzle,4,42.15,5,147.41,64.1,24,4.9,Credit Card,Online
2024-04-17,West,Food,Beverages,6,25.52,10,125.9,43.5,50,4.0,Bank Transfer,In-Store
2024-04-17,West,Toys,Action Figure,3,34.61,0,94.88,26.83,45,4.9,Cash,In-Store
2024-04-17,North,Food,Snacks,6,23.64,10,116.62,35.17,57,4.3,E-Wallet,In-Store
2024-04-18,North,Furniture,Shelf,3,370.34,15,856.51,325.73,47,5.0,E-Wallet,In-Store
2024-04-18,North,Electronics,Smartphone,5,563.5,10,2299.83,639.3,35,4.2,E-Wallet,Online
2024-04-19,East,Electronics,Tablet,4,360.17,5,1232.15,360.21,35,4.9,Credit Card,Online
2024-04-19,West,Toys,Board Game,7,43.88,15,235.06,95.66,51,3.7,Cash,Online
2024-04-19,North,Electronics,Tablet,8,521.84,25,2818.81,1154.2,28,5.0,Credit Card,Online
2024-04-20,Central,Furniture,Chair,7,332.81,0,2081.86,652.05,26,2.3,Bank Transfer,Online
2024-04-20,North,Toys,Board Game,5,33.63,10,135.25,38.57,40,4.7,E-Wallet,Online
2024-04-20,East,Food,Beverages,9,22.72,0,182.74,38.29,18,4.3,Credit Card,Online
2024-04-21,West,Electronics,Smartphone,5,416.33,0,1846.41,636.12,42,4.2,Credit Card,Online
2024-04-21,Central,Clothing,Jacket,7,72.95,0,452.96,117.21,44,2.3,Cash,In-Store
2024-04-21,West,Electronics,Tablet,7,464.22,25,2161.76,909.82,34,4.0,Credit Card,Online
2024-04-22,West,Food,Beverages,5,26.09,10,103.35,23.52,56,5.0,E-Wallet,Online
2024-04-22,South,Toys,Puzzle,7,50.7,0,312.45,91.15,52,3.4,E-Wallet,In-Store
2024-04-23,West,Food,Dairy,6,27.96,0,146.62,42.92,27,2.9,E-Wallet,Online
2024-04-23,North,Clothing,T-Shirt,5,74.96,20,262.02,108.58,46,3.4,E-Wallet,In-Store
2024-04-23,Central,Furniture,Sofa,7,308.48,5,1792.61,788.93,50,5.0,Cash,Online
2024-04-24,East,Electronics,Smartphone,7,393.62,0,2389.85,656.34,39,4.4,Credit Card,In-Store
2024-04-24,West,Toys,Doll,8,50.6,20,280.87,118.17,32,5.0,E-Wallet,Online
2024-04-24,East,Furniture,Sofa,7,308.81,10,1687.4,705.77,23,4.7,E-Wallet,Online
2024-04-25,East,Food,Dairy,7,22.27,0,134.2,54.1,30,3.4,Credit Card,Online
2024-04-25,East,Toys,Puzzle,9,38.05,5,280.05,119.18,23,5.0,Credit Card,Online
2024-04-25,West,Furniture,Table,7,247.62,20,1193.74,350.55,49,3.8,Credit Card,In-Store
2024-04-26,North,Toys,Puzzle,8,41.37,20,226.2,77.93,34,3.6,E-Wallet,In-Store
2024-04-26,North,Clothing,Jeans,4,73.59,0,251.52,96.45,44,4.3,Credit Card,In-Store
2024-04-27,North,Clothing,T-Shirt,3,76.01,0,193.37,65.71,54,4.4,E-Wallet,Online
2024-04-27,North,Electronics,Headphones,6,569.84,0,2899.47,692.87,40,4.7,Credit Card,In-Store
2024-04-27,Central,Electronics,Laptop,10,388.18,5,3127.31,682.47,53,3.8,E-Wallet,Online
2024-04-28,North,Clothing,Shoes,4,59.46,10,180.17,59.12,33,5.0,Cash,Online
2024-04-28,Central,Toys,Action Figure,3,32.56,0,82.23,25.35,43,3.5,Credit Card,Online
2024-04-28,South,Clothing,Jeans,6,73.65,15,316.17,121.95,40,3.3,Credit Card,In-Store
2024-04-29,North,Electronics,Headphones,2,440.72,10,662.72,213.13,28,2.6,Credit Card,In-Store
2024-04-29,West,Clothing,Jeans,5,66.93,10,251.62,66.17,33,4.0,E-Wallet,Online
2024-04-29,West,Clothing,Shoes,7,69.45,20,324.89,106.23,56,4.9,E-Wallet,In-Store
2024-04-30,East,Toys,Puzzle,5,40.6,5,159.89,59.88,33,4.7,Credit Card,In-Store
2024-04-30,East,Furniture,Sofa,6,285.97,0,1422.64,433.18,18,4.3,Cash,Online
2024-05-01,West,Electronics,Tablet,6,576.5,10,2561.9,546.55,33,3.8,Credit Card,In-Store
2024-05-01,North,Toys,Action Figure,2,51.29,15,71.75,16.36,28,5.0,E-Wallet,Online
2024-05-01,Central,Clothing,Jeans,10,56.68,0,466.47,120.2,43,4.1,Credit Card,In-Store
2024-05-02,Central,Clothing,Shoes,4,62.39,15,173.26,66.0,45,4.5,E-Wallet,In-Store
2024-05-02,West,Furniture,Chair,3,385.93,0,945.67,368.44,42,3.1,Cash,Online
2024-05-02,North,Electronics,Laptop,7,361.1,0,2064.59,496.26,32,2.5,Cash,In-Store
2024-05-03,West,Electronics,Headphones,6,452.85,0,2202.77,891.4,38,4.7,Credit Card,Online
2024-05-03,North,Food,Beverages,4,21.26,25,51.7,15.44,33,5.0,Credit Card,In-Store
2024-05-03,North,Electronics,Tablet,5,474.56,5,1827.46,621.82,19,4.5,Cash,Online
2024-05-04,South,Furniture,Chair,6,243.7,0,1176.58,391.81,36,4.7,Cash,In-Store
2024-05-04,East,Food,Dairy,9,25.09,25,136.26,45.83,72,4.9,Credit Card,In-Store
2024-05-05,Central,Food,Beverages,4,22.76,10,65.44,14.72,24,4.2,E-Wallet,In-Store
2024-05-05,West,Clothing,Jeans,7,64.0,15,304.14,130.24,18,3.0,Cash,Online
2024-05-05,West,Clothing,Jacket,10,77.88,0,622.01,158.16,56,4.6,Credit Card,In-Store
2024-05-06,South,Electronics,Headphones,8,540.12,0,3425.51,826.39,43,5.0,E-Wallet,Online
2024-05-06,South,Food,Snacks,4,30.57,5,92.09,19.73,41,4.5,Bank Transfer,Online
2024-05-06,South,Clothing,Shoes,5,67.06,15,225.94,76.11,33,4.1,Credit Card,Online
2024-05-07,Central,Furniture,Table,5,246.23,10,871.93,283.36,40,4.5,E-Wallet,In-Store
2024-05-07,North,Clothing,Shoes,12,54.2,10,460.66,96.59,38,4.1,E-Wallet,Online
2024-05-07,Central,Clothing,Jeans,5,75.75,15,253.34,84.97,55,5.0,Bank Transfer,Online
2024-05-08,East,Food,Beverages,6,24.58,0,115.18,37.33,49,4.2,Credit Card,In-Store
2024-05-08,South,Food,Bakery,8,21.3,10,119.77,43.95,45,4.8,Bank Transfer,In-Store
2024-05-09,West,Toys,Board Game,14,46.05,5,474.87,209.94,29,5.0,Credit Card,Online
2024-05-09,East,Furniture,Chair,9,284.92,0,1988.29,679.47,40,4.7,Cash,Online
2024-05-09,Central,Food,Beverages,7,23.36,0,126.79,36.29,29,4.1,Credit Card,Online
2024-05-10,Central,Electronics,Headphones,6,584.54,15,2294.67,636.8,53,3.0,Credit Card,In-Store
2024-05-10,South,Furniture,Table,5,368.72,20,1135.24,509.01,28,4.6,E-Wallet,In-Store
2024-05-10,South,Furniture,Chair,4,301.19,0,927.33,231.59,36,4.8,Cash,In-Store
2024-05-11,East,Food,Beverages,10,32.25,0,246.45,80.56,23,2.8,Credit Card,In-Store
2024-05-11,Central,Furniture,Chair,8,337.52,0,2063.23,659.85,31,4.4,Credit Card,Online
2024-05-12,North,Food,Snacks,10,29.28,20,177.66,37.23,31,4.3,Credit Card,Online
